url,location,district,price,currency,offer_type,property_type,area,landArea,privateArea,bathRooms,bedRooms,parking,floors,energeticCertificate,lift,fenced,fractions
https://www.era.pt/imovel/apartamento-t1-novo-montemor-o-velho-montemor-o-velho-e-gatoes-393240026,Montemor-o-Velho e Gatões,Coimbra,80000.0,1.0,1.0,Apartamento,42.0,0.0,42.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-novo-montemor-o-velho-montemor-o-velho-e-gatoes-393240025,Montemor-o-Velho e Gatões,Coimbra,75000.0,1.0,1.0,Apartamento,0.0,0.0,42.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/andar-moradia-t3-abrantes-tapadao-319240118,Tapadão,Abrantes,175000.0,1.0,1.0,Andar Moradia,126.0,0.0,207.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-alpiarca-alpiarca-070240154,Alpiarça,Alpiarça,90000.0,1.0,1.0,Apartamento,68.0,0.0,68.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t3-rio-maior-151240062,Rio Maior,Santarém,139000.0,1.0,1.0,Moradia,242.0,188.0,144.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t3-santa-comba-dao-sao-joao-de-areias-367240059,São João de Areias,Viseu,190000.0,1.0,1.0,Moradia,117.0,2533.0,144.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/predio-t3-rio-maior-151240061,Rio Maior,Santarém,139000.0,1.0,1.0,Prédio,242.0,188.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
https://www.era.pt/imovel/terreno-para-construcao-sao-bras-de-alportel-273240114,São Brás de Alportel,Faro,350000.0,1.0,1.0,Terreno para Construção,0.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-lisboa-ajuda-027240071,Ajuda,Lisboa,1300.0,1.0,2.0,Apartamento,48.0,0.0,50.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-piscina-esposende-esposende-039240093,Esposende,Esposende,153000.0,1.0,1.0,Apartamento,47.0,0.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-ourem-caxarias-362240185,Caxarias,Santarém,78000.0,1.0,1.0,Moradia,51.0,678.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/armazem-pombal-santiago-e-sao-simao-de-litem-e-albergaria-dos-doz-404240327,SANTIAGO E SÃO SIMÃO DE LITÉM E ALBERGARIA DOS DOZ,Pombal,159000.0,1.0,1.0,Armazém,380.0,700.0,380.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-geminada-t4-seixal-fernao-ferro-371240035,Fernão Ferro,Setúbal,379000.0,1.0,1.0,Moradia Geminada,108.0,200.0,146.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t3-torres-novas-chancelaria-362240184,Chancelaria,Santarém,94000.0,1.0,1.0,Moradia,100.0,562.0,112.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-com-ruina-angra-do-heroismo-angra-nossa-senhora-da-conceicao-400240054,Angra (Nossa Senhora da Conceição),Ilha Terceira,90000.0,1.0,1.0,Terreno com ruina,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-para-construcao-ourem-nossa-senhora-das-misericordias-362240183,Nossa Senhora das Misericórdias,Santarém,45000.0,1.0,1.0,Terreno para Construção,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t4-sintra-massama-2-fase-357240044,Massamá 2ª Fase,Sintra,320000.0,1.0,1.0,Apartamento,130.0,0.0,151.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t4-santarem-sao-bento-070240153,São Bento,Santarém,260000.0,1.0,1.0,Apartamento,178.0,0.0,178.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-albergaria-a-velha-albergaria-a-velha-409240027,Albergaria-a-Velha,Albergaria-a-Velha,55000.0,1.0,1.0,Terreno,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-para-construcao-ourem-caxarias-362240182,Caxarias,Santarém,18000.0,1.0,1.0,Terreno para Construção,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-rustico-vila-do-bispo-barao-de-sao-miguel-411240021,Barão de São Miguel,Faro,150000.0,1.0,1.0,Terreno Rústico,0.0,54160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://www.era.pt/imovel/terreno-agueda-trofa-409240026,Trofa,Águeda,60000.0,1.0,1.0,Terreno,0.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-lisboa-benfica-027240070,Benfica,Lisboa,1650.0,1.0,2.0,Apartamento,90.0,0.0,126.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-almeirim-almeirim-070240152,Almeirim,Almeirim,165000.0,1.0,1.0,Apartamento,111.0,0.0,111.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-coimbra-pedrulha-198240071,Pedrulha,Coimbra,70000.0,1.0,1.0,Terreno,0.0,6390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-vila-franca-de-xira-alverca-do-ribatejo-e-sobralinho-261240068,Alverca do Ribatejo e Sobralinho,Lisboa,169500.0,1.0,1.0,Apartamento,93.0,0.0,64.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-porto-carvalhido-128240265,Carvalhido,Porto,2000.0,1.0,2.0,Duplex,93.0,0.0,95.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-lisboa-alvalade-265240065,Alvalade,Lisboa,790000.0,1.0,1.0,Apartamento,131.0,0.0,158.0,3.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-almada-almada-cova-da-piedade-pragal-e-cacilhas-013240044,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,225000.0,1.0,1.0,Apartamento,65.0,0.0,76.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-amadora-damaia-de-cima-012240056,Damaia de Cima,Amadora,0.0,1.0,1.0,Apartamento,87.0,0.0,92.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/andar-moradia-t3-santarem-vale-de-estacas-070240151,Vale de Estacas,Santarém,97500.0,1.0,1.0,Andar Moradia,89.0,41.0,89.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-mobilado-oeiras-centro-de-carnaxide-354240065,Centro de Carnaxide,Oeiras,1300.0,1.0,2.0,Apartamento,84.0,0.0,94.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/loja-cascais-monte-estoril-347240039,Monte Estoril,Cascais,325000.0,1.0,1.0,Loja,62.0,0.0,62.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-loures-loures-108240373,Loures,Loures,215000.0,1.0,1.0,Apartamento,73.0,0.0,73.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-cascais-alcabideche-347240038,Alcabideche,Lisboa,270000.0,1.0,1.0,Apartamento,70.0,0.0,89.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-rustico-gondomar-s-cosme-067240467,S.Cosme,Gondomar,27000.0,1.0,1.0,Terreno Rústico,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-gondomar-rio-tinto-332240188,Rio Tinto,Porto,231000.0,1.0,1.0,Apartamento,73.0,0.0,81.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-gondomar-s-cosme-067240466,S.Cosme,Gondomar,20000.0,1.0,1.0,Terreno,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-geminada-t3-sesimbra-sesimbra--charneca-da-cotovia-371240034,Sesimbra - Charneca da Cotovia,Sesimbra,450000.0,1.0,1.0,Moradia Geminada,0.0,291.0,121.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t2-vila-nova-de-cerveira-candemil-e-gondar-363240172,Candemil e Gondar,Viana do Castelo,0.0,1.0,1.0,Moradia,74.0,1486.0,110.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-urbano-urbano-moita-era-palmela-azeitao-325240072,ERA Palmela Azeitao,Moita,200000.0,1.0,1.0,Terreno Urbano,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-isolada-t4-setubal-gambia-pontes-alto-da-guerra-060240060,Gâmbia-Pontes-Alto da Guerra,Setúbal,450000.0,1.0,1.0,Moradia Isolada,159.0,8756.0,232.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-esposende-esposende-marinhas-e-gandra-396240067,"Esposende, Marinhas e Gandra",Braga,325000.0,1.0,1.0,Apartamento,125.0,0.0,165.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-esposende-esposende-marinhas-e-gandra-396240066,"Esposende, Marinhas e Gandra",Braga,325000.0,1.0,1.0,Apartamento,125.0,0.0,165.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-esposende-esposende-marinhas-e-gandra-396240065,"Esposende, Marinhas e Gandra",Braga,325000.0,1.0,1.0,Apartamento,125.0,0.0,165.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-esposende-esposende-marinhas-e-gandra-396240064,"Esposende, Marinhas e Gandra",Braga,325000.0,1.0,1.0,Apartamento,125.0,0.0,165.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-esposende-esposende-marinhas-e-gandra-396240063,"Esposende, Marinhas e Gandra",Braga,325000.0,1.0,1.0,Apartamento,125.0,0.0,165.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240062,Apúlia e Fão,Braga,460000.0,1.0,1.0,Duplex,182.0,0.0,203.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240061,Apúlia e Fão,Braga,450000.0,1.0,1.0,Duplex,176.0,0.0,197.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240060,Apúlia e Fão,Braga,455000.0,1.0,1.0,Duplex,182.0,0.0,203.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240059,Apúlia e Fão,Braga,455000.0,1.0,1.0,Duplex,182.0,0.0,203.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240058,Apúlia e Fão,Braga,465000.0,1.0,1.0,Duplex,184.0,0.0,208.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240057,Apúlia e Fão,Braga,465000.0,1.0,1.0,Duplex,184.0,0.0,208.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240056,Apúlia e Fão,Braga,455000.0,1.0,1.0,Duplex,182.0,0.0,203.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240055,Apúlia e Fão,Braga,455000.0,1.0,1.0,Duplex,182.0,0.0,203.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-esposende-apulia-e-fao-396240054,Apúlia e Fão,Braga,450000.0,1.0,1.0,Duplex,176.0,0.0,197.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-porto-ramalde-396240053,Ramalde,Porto,465000.0,1.0,1.0,Apartamento,137.0,0.0,154.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-porto-ramalde-396240052,Ramalde,Porto,465000.0,1.0,1.0,Apartamento,137.0,0.0,154.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-em-banda-t4-gondomar-rio-tinto--estacao-067240465,Rio Tinto - Estação,Gondomar,405000.0,1.0,1.0,Moradia em Banda,161.0,153.0,153.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-gondomar-fanzeres-e-sao-pedro-da-cova-372240261,Fânzeres e São Pedro da Cova,Porto,135000.0,1.0,1.0,Apartamento,83.0,0.0,83.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/moradia-t3-nova-cantanhede-vilamar-224240054,Vilamar,Cantanhede,385000.0,1.0,1.0,Moradia,311.0,1040.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-gondomar-s-cosme-067240464,S.Cosme,Gondomar,230000.0,1.0,1.0,Terreno,0.0,4398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/empreendimento/herois-do-horizonte-lda-2577,Quarteira,Faro,407000.0,1.0,1.0,Apartamentos,135167.0,0.0,126152.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-terraco-vila-nova-de-gaia-santa-marinha-e-sao-pedro-da-afurada-311240206,Santa Marinha e São Pedro da Afurada,Porto,320000.0,1.0,1.0,Apartamento,86.0,0.0,108.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t4-trancoso-valdujo-046240158,Valdujo,Guarda,0.0,1.0,1.0,Moradia,0.0,68.0,68.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-geminada-t8-porto-campanha-372240260,Campanhã,Porto,690000.0,1.0,1.0,Moradia Geminada,0.0,179.0,228.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t3-barcelos-abade-de-neiva-360240138,Abade de Neiva,Braga,750.0,1.0,2.0,Duplex,121.0,0.0,121.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-novo-vila-nova-de-gaia-gulpilhares-e-valadares-311240205,Gulpilhares e Valadares,Porto,297500.0,1.0,1.0,Apartamento,90.0,0.0,90.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
https://www.era.pt/imovel/terreno-para-construcao-fafe-travassos-163240157,Travassós,Braga,41500.0,1.0,1.0,Terreno para Construção,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-tomar-tomar-sao-joao-baptista-e-santa-maria-dos-olivais-362240181,Tomar (São João Baptista) e Santa Maria dos Olivais,Santarém,115000.0,1.0,1.0,Apartamento,33.0,0.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t5-quintal-ourem-urqueira-362240180,Urqueira,Santarém,245000.0,1.0,1.0,Moradia,180.0,700.0,200.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/armazem-portimao-359240109,Portimão,Faro,850000.0,1.0,1.0,Armazém,0.0,657.0,347.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-almada-laranjeiro-e-feijo-279240097,Laranjeiro e Feijó,Setúbal,195000.0,1.0,1.0,Apartamento,77.0,0.0,80.0,1.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/quintinha-castelo-branco-102240145,Castelo Branco,Castelo Branco,20000.0,1.0,1.0,Quintinha,0.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-amadora-aguas-livres-330240060,Águas Livres,Lisboa,129900.0,1.0,1.0,Apartamento,40.0,0.0,43.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/predio-amadora-encosta-do-sol-330240059,Encosta do Sol,Lisboa,650000.0,1.0,1.0,Prédio,404.0,458.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t1-quintal-almada-charneca-da-caparica-279240096,Charneca da Caparica,Almada,158000.0,1.0,1.0,Moradia,60.0,230.0,83.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-porto-campo-alegre-128240264,Campo Alegre,Porto,530000.0,1.0,1.0,Apartamento,147.0,0.0,245.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-loule-quarteira-025240107,Quarteira,Faro,595000.0,1.0,1.0,Apartamento,69.0,0.0,75.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-sintra-queluz-259240055,Queluz,Sintra,229000.0,1.0,1.0,Apartamento,78.0,0.0,90.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/duplex-t2-porto-bonfim-253240107,Bonfim,Porto,370000.0,1.0,1.0,Duplex,83.0,0.0,83.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-castelo-branco-benquerencas-102240144,Benquerenças,Castelo Branco,12500.0,1.0,1.0,Terreno,0.0,10040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t4-oeiras-oeiras-e-sao-juliao-da-barra-paco-de-arcos-e-caxias-391240049,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Lisboa,875000.0,1.0,1.0,Moradia,0.0,0.0,221.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-funchal-sao-martinho-299240247,São Martinho,Ilha da Madeira,300000.0,1.0,1.0,Apartamento,62.0,0.0,89.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-amadora-mina-055240059,Mina,Amadora,149500.0,1.0,1.0,Apartamento,49.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-vila-franca-de-xira-povoa-de-santa-iria-e-forte-da-casa-261240067,Póvoa de Santa Iria e Forte da Casa,Lisboa,1200.0,1.0,2.0,Apartamento,0.0,0.0,90.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-funchal-sao-martinho-299240246,São Martinho,Ilha da Madeira,300000.0,1.0,1.0,Apartamento,62.0,0.0,89.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t1-corvo-374240147,Corvo,Ilha do Corvo,75000.0,1.0,1.0,Moradia,0.0,89.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-funchal-sao-martinho-299240245,São Martinho,Ilha da Madeira,405000.0,1.0,1.0,Apartamento,88.0,0.0,119.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-isolada-t3-cantanhede-pena-224240053,Pena,Cantanhede,200000.0,1.0,1.0,Moradia Isolada,130.0,191.0,270.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-funchal-sao-martinho-299240244,São Martinho,Ilha da Madeira,405000.0,1.0,1.0,Apartamento,88.0,0.0,119.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-isolada-t3-piscina-guimaraes-sande-vila-nova-e-sande-sao-clemente-364240151,Sande Vila Nova e Sande São Clemente,Braga,529000.0,1.0,1.0,Moradia Isolada,166.0,1278.0,198.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-guarda-povoa-do-mileu-046240157,Póvoa do Mileu,Guarda,450.0,1.0,2.0,Apartamento,0.0,0.0,91.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-odivelas-pontinha-e-famoes-334240035,Pontinha e Famões,Lisboa,850.0,1.0,2.0,Apartamento,55.0,0.0,66.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-torres-vedras-turcifal-265240064,Turcifal,Lisboa,1700.0,1.0,2.0,Apartamento,139.0,0.0,198.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-viana-do-castelo-meadela-251240146,Meadela,Viana do Castelo,595000.0,1.0,1.0,Apartamento,155.0,0.0,195.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/terreno-urbano-urbano-mafra-encarnacao-051240124,Encarnação,Lisboa,99000.0,1.0,1.0,Terreno Urbano,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-odivelas-ramada-e-canecas-334240034,Ramada e Caneças,Lisboa,250000.0,1.0,1.0,Apartamento,75.0,0.0,81.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/predio-t3-cantanhede-cantanhede-224240052,Cantanhede,Cantanhede,178000.0,1.0,1.0,Prédio,125.0,140.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-em-banda-t3-paredes-350240119,Paredes,Porto,377500.0,1.0,1.0,Moradia em Banda,304.0,438.0,304.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t2-porto-areosa-123240339,Areosa,Porto,1150.0,1.0,2.0,Apartamento,105.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/moradia-em-banda-t3-paredes-350240118,Paredes,Porto,315000.0,1.0,1.0,Moradia em Banda,265.0,270.0,265.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/quinta-agricola-idanha-a-nova-sao-miguel-de-acha-102240143,São Miguel de Acha,Idanha-a-Nova,47500.0,1.0,1.0,Quinta,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-novo-almada-quinta-do-desembargador-279240095,Quinta do Desembargador,Almada,394900.0,1.0,1.0,Apartamento,90.0,0.0,125.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/moradia-em-banda-t3-paredes-350240117,Paredes,Porto,346000.0,1.0,1.0,Moradia em Banda,265.0,322.0,265.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-isolada-t5-piscina-faro-montenegro-353240100,Montenegro,Faro,874500.0,1.0,1.0,Moradia Isolada,270.0,480.0,320.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-isolada-t3-funchal-funchal-santa-maria-maior-081240155,Funchal (Santa Maria Maior),Ilha da Madeira,385000.0,1.0,1.0,Moradia Isolada,115.0,275.0,160.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-em-banda-t3-torres-novas-torres-novas-santa-maria-salvador-e-santiago-294240110,"Torres Novas (Santa Maria, Salvador e Santiago)",Santarém,89900.0,1.0,1.0,Moradia em Banda,72.0,268.0,80.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/predio-porto-massarelos-062240180,Massarelos,Porto,930000.0,1.0,1.0,Prédio,0.0,246.0,427.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-terraco-vila-nova-de-gaia-c5--carregal-173240095,C5 - Carregal,Vila Nova de Gaia,267000.0,1.0,1.0,Apartamento,98.0,0.0,126.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t0-novo-porto-polo-universitario-123240338,Polo Universitário,Porto,190000.0,1.0,1.0,Apartamento,33.0,0.0,47.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/moradia-t1-torres-novas-torres-novas-sao-pedro-lapas-e-ribeira-branca-294240109,"Torres Novas (São Pedro), Lapas e Ribeira Branca",Santarém,75000.0,1.0,1.0,Moradia,80.0,123.0,118.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.era.pt/imovel/quinta-agricola-castelo-branco-malpica-do-tejo-102240141,Malpica do Tejo,Castelo Branco,30000.0,1.0,1.0,Quinta,0.0,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/moradia-t3-porto-campanha-174240202,Campanhã,Porto,290000.0,1.0,1.0,Moradia,100.0,0.0,108.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/terreno-rustico-machico-081240154,Machico,Ilha da Madeira,650000.0,1.0,1.0,Terreno Rústico,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t3-terraco-chaves-santa-maria-maior-318240209,Santa Maria Maior,Vila Real,199500.0,1.0,1.0,Apartamento,105.0,0.0,120.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
https://www.era.pt/imovel/apartamento-t1-piscina-portimao-046240155,Portimão,Faro,215000.0,1.0,1.0,Apartamento,45.0,0.0,38.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
